"yearmonth","country","value"
201706,"Turkey",16306803
201707,"Turkey",17247768
201708,"Turkey",17878914
201709,"Turkey",14323148
201710,"Turkey",17325812
201711,"Turkey",12778756
201712,"Turkey",13218648
201801,"Turkey",13896071
201802,"Turkey",18032975
201803,"Turkey",11921811
201804,"Turkey",12023270
201805,"Turkey",19953163
201806,"Turkey",23665818
201807,"Turkey",17176981
201808,"Turkey",14530633
201809,"Turkey",16759821
201810,"Turkey",14480746
201811,"Turkey",15054789
201812,"Turkey",12890472
201901,"Turkey",16691517
201902,"Turkey",23579119
201903,"Turkey",22147781
201904,"Turkey",14723124
201905,"Turkey",16837995
201906,"Turkey",13233696
201907,"Turkey",17934301
201908,"Turkey",20468461
201909,"Turkey",17014770
201910,"Turkey",16656479
201911,"Turkey",17301304
201912,"Turkey",26157222
202001,"Turkey",16275395
202002,"Turkey",15269505
202003,"Turkey",16505083
202004,"Turkey",11950291
202005,"Turkey",13391394
202006,"Turkey",17132676
202007,"Turkey",10966017
202008,"Turkey",15508369
202009,"Turkey",15646964
202010,"Turkey",20058225
202011,"Turkey",19045349
202012,"Turkey",19617620
202101,"Turkey",18095603
202102,"Turkey",13907146
202103,"Turkey",24656591
202104,"Turkey",15193720
202105,"Turkey",16916340
202106,"Turkey",20173924
202107,"Turkey",16348875
202108,"Turkey",24257611
202109,"Turkey",25302163
202110,"Turkey",15017355
202111,"Turkey",17404881
202112,"Turkey",20400404
200201,"Turkmenistan",769
200206,"Turkmenistan",202
200512,"Turkmenistan",13023
200609,"Turkmenistan",3373
200701,"Turkmenistan",136
200705,"Turkmenistan",3821
201111,"Turkmenistan",2464
201209,"Turkmenistan",169
201306,"Turkmenistan",34
201408,"Turkmenistan",11658
201503,"Turkmenistan",10
201510,"Turkmenistan",438
201606,"Turkmenistan",36
201607,"Turkmenistan",158
201610,"Turkmenistan",280
201704,"Turkmenistan",2
201705,"Turkmenistan",115
201709,"Turkmenistan",4925
201710,"Turkmenistan",1
201801,"Turkmenistan",5724
201802,"Turkmenistan",28
201804,"Turkmenistan",80
201905,"Turkmenistan",3499
201909,"Turkmenistan",16
202105,"Turkmenistan",1724
202107,"Turkmenistan",77
202108,"Turkmenistan",3295
200711,"Turks and Caicos Islands",857
201006,"Turks and Caicos Islands",785
201208,"Turks and Caicos Islands",82
201212,"Turks and Caicos Islands",43
201309,"Turks and Caicos Islands",1112
201402,"Turks and Caicos Islands",386
201403,"Turks and Caicos Islands",181
201405,"Turks and Caicos Islands",41
201407,"Turks and Caicos Islands",116
201408,"Turks and Caicos Islands",660
201409,"Turks and Caicos Islands",2805
201411,"Turks and Caicos Islands",291
201504,"Turks and Caicos Islands",18
201509,"Turks and Caicos Islands",627
201510,"Turks and Caicos Islands",1079
201511,"Turks and Caicos Islands",910
201512,"Turks and Caicos Islands",474
201603,"Turks and Caicos Islands",1613
201604,"Turks and Caicos Islands",16
201611,"Turks and Caicos Islands",2
201703,"Turks and Caicos Islands",2560
201704,"Turks and Caicos Islands",3265
201709,"Turks and Caicos Islands",15146
201711,"Turks and Caicos Islands",14010
201805,"Turks and Caicos Islands",244
201806,"Turks and Caicos Islands",808
201807,"Turks and Caicos Islands",61
201908,"Turks and Caicos Islands",33
201909,"Turks and Caicos Islands",17
202001,"Turks and Caicos Islands",8136
202003,"Turks and Caicos Islands",639
202008,"Turks and Caicos Islands",159
202009,"Turks and Caicos Islands",483
202111,"Turks and Caicos Islands",932
200105,"Tuvalu",3125
200108,"Tuvalu",50
200205,"Tuvalu",122
200210,"Tuvalu",2500
200211,"Tuvalu",1704
200308,"Tuvalu",6250
200402,"Tuvalu",1000
200503,"Tuvalu",11718
200606,"Tuvalu",603
200712,"Tuvalu",1434
200805,"Tuvalu",2500
200807,"Tuvalu",4000
200810,"Tuvalu",11516
200901,"Tuvalu",1747
200910,"Tuvalu",2439
201001,"Tuvalu",16000
201003,"Tuvalu",3251
201005,"Tuvalu",6000
201006,"Tuvalu",12000
201012,"Tuvalu",5720
201102,"Tuvalu",149885
201109,"Tuvalu",3450
201110,"Tuvalu",9750
201112,"Tuvalu",20000
201206,"Tuvalu",2629
201212,"Tuvalu",6930
201309,"Tuvalu",21369
201311,"Tuvalu",3665
201402,"Tuvalu",319
201404,"Tuvalu",18000
201405,"Tuvalu",17
201507,"Tuvalu",318
201602,"Tuvalu",21662
201705,"Tuvalu",1287
201708,"Tuvalu",4025
201710,"Tuvalu",1476
201803,"Tuvalu",1128
201804,"Tuvalu",3333
201904,"Tuvalu",15415
201905,"Tuvalu",9454
202001,"Tuvalu",1211
202003,"Tuvalu",24262
202008,"Tuvalu",20
202010,"Tuvalu",84
202101,"Tuvalu",3049
202111,"Tuvalu",13563
200003,"Uganda",473
200111,"Uganda",73
200206,"Uganda",3057
200304,"Uganda",3
200307,"Uganda",15003
200311,"Uganda",100623
200404,"Uganda",212364
200406,"Uganda",239422
200407,"Uganda",226065
200409,"Uganda",8489
200503,"Uganda",164
200504,"Uganda",150424
200507,"Uganda",98563
200509,"Uganda",99566
200511,"Uganda",5792
200604,"Uganda",23786
200705,"Uganda",3256
200708,"Uganda",5247
200803,"Uganda",1000
200809,"Uganda",7563
200810,"Uganda",12
200902,"Uganda",2014
200904,"Uganda",69619
200907,"Uganda",1026
200908,"Uganda",133259
200910,"Uganda",207
200912,"Uganda",1563
201003,"Uganda",670
201004,"Uganda",134960
201005,"Uganda",132173
201006,"Uganda",16
201008,"Uganda",243
201010,"Uganda",34
201011,"Uganda",5475
201101,"Uganda",2
201102,"Uganda",127433
201103,"Uganda",6899
201105,"Uganda",316
201106,"Uganda",150324
201107,"Uganda",137012
201108,"Uganda",135648
201109,"Uganda",17
201112,"Uganda",133805
201204,"Uganda",282212
201205,"Uganda",4852
201206,"Uganda",155749
201207,"Uganda",34
201208,"Uganda",534363
201211,"Uganda",1824
201304,"Uganda",1289
201305,"Uganda",105443
201307,"Uganda",2240
201308,"Uganda",94753
201309,"Uganda",167
201310,"Uganda",8072
201311,"Uganda",68379
201312,"Uganda",93279
201401,"Uganda",169
201402,"Uganda",350
201404,"Uganda",119942
201406,"Uganda",66559
201407,"Uganda",165
201408,"Uganda",18762
201411,"Uganda",166403
201412,"Uganda",29749
201501,"Uganda",113016
201502,"Uganda",153368
201503,"Uganda",169076
201505,"Uganda",137084
201507,"Uganda",9642
201602,"Uganda",79206
201603,"Uganda",118912
201604,"Uganda",378613
201605,"Uganda",448
201606,"Uganda",323742
201607,"Uganda",141329
201609,"Uganda",157390
201610,"Uganda",8126
201611,"Uganda",22
201701,"Uganda",224687
201704,"Uganda",19
201705,"Uganda",168369
201706,"Uganda",49027
201708,"Uganda",74683
201709,"Uganda",408
201710,"Uganda",460
201711,"Uganda",3913
201712,"Uganda",31716
201801,"Uganda",27465
201802,"Uganda",1389
201804,"Uganda",77470
201805,"Uganda",396
201806,"Uganda",137026
201807,"Uganda",16943
201808,"Uganda",130553
201810,"Uganda",18638
201811,"Uganda",52170
201901,"Uganda",215538
201902,"Uganda",59215
201903,"Uganda",100
201905,"Uganda",95178
201906,"Uganda",84779
201907,"Uganda",70502
201908,"Uganda",167674
201910,"Uganda",933
201912,"Uganda",290
202001,"Uganda",10079
202002,"Uganda",3518
202004,"Uganda",537
202005,"Uganda",86119
202006,"Uganda",11174
202007,"Uganda",43
202008,"Uganda",148453
202009,"Uganda",61538
202010,"Uganda",220358
202011,"Uganda",21203
202102,"Uganda",117242
202103,"Uganda",44366
202104,"Uganda",62235
202105,"Uganda",1376
202106,"Uganda",8828
202107,"Uganda",67288
202108,"Uganda",80626
202109,"Uganda",123062
202110,"Uganda",220
202111,"Uganda",78126
200001,"Ukraine",45275
200002,"Ukraine",238010
200003,"Ukraine",8956302
200004,"Ukraine",18114
200005,"Ukraine",63698
200006,"Ukraine",178079
200007,"Ukraine",99914
200008,"Ukraine",61023
200009,"Ukraine",169853
200010,"Ukraine",49448
200011,"Ukraine",134340
200012,"Ukraine",392499
200101,"Ukraine",104781
200102,"Ukraine",185932
200103,"Ukraine",37325
200104,"Ukraine",128767
200105,"Ukraine",7868353
200106,"Ukraine",253865
200107,"Ukraine",434867
200108,"Ukraine",613024
200109,"Ukraine",227897
200110,"Ukraine",161056
200111,"Ukraine",299477
200112,"Ukraine",441844
200201,"Ukraine",255384
200202,"Ukraine",67497
200203,"Ukraine",139543
200204,"Ukraine",218216
200205,"Ukraine",610045
200206,"Ukraine",550329
200207,"Ukraine",375723
200208,"Ukraine",120630
200209,"Ukraine",187777
200210,"Ukraine",415217
200211,"Ukraine",351167
200212,"Ukraine",15551
200301,"Ukraine",37707
200302,"Ukraine",49011
200303,"Ukraine",78638
200304,"Ukraine",376018
200305,"Ukraine",453929
200306,"Ukraine",153143
200307,"Ukraine",84669
200308,"Ukraine",41491
200309,"Ukraine",70715
200310,"Ukraine",554160
200311,"Ukraine",415705
200312,"Ukraine",115950
200401,"Ukraine",286493
200402,"Ukraine",152072
200403,"Ukraine",237937
200404,"Ukraine",599606
200405,"Ukraine",426937
200406,"Ukraine",125094
200407,"Ukraine",343197
200408,"Ukraine",377708
200409,"Ukraine",222137
200410,"Ukraine",475018
200411,"Ukraine",428063
200412,"Ukraine",170698
200501,"Ukraine",1948193
200502,"Ukraine",165798
200503,"Ukraine",162459
200504,"Ukraine",305906
200505,"Ukraine",361227
200506,"Ukraine",573540
200507,"Ukraine",273710
200508,"Ukraine",442076
200509,"Ukraine",107733
200510,"Ukraine",512426
200511,"Ukraine",384454
200512,"Ukraine",1073001
200601,"Ukraine",647355
200602,"Ukraine",780672
200603,"Ukraine",318198
200604,"Ukraine",606317
200605,"Ukraine",1018177
200606,"Ukraine",50226
200607,"Ukraine",237371
200608,"Ukraine",192562
200609,"Ukraine",370843
200610,"Ukraine",679683
200611,"Ukraine",507165
200612,"Ukraine",280321
200701,"Ukraine",114380
200702,"Ukraine",245595
200703,"Ukraine",198771
200704,"Ukraine",490806
200705,"Ukraine",922303
200706,"Ukraine",351929
200707,"Ukraine",442555
200708,"Ukraine",165742
200709,"Ukraine",350521
200710,"Ukraine",446443
200711,"Ukraine",384854
200712,"Ukraine",350567
200801,"Ukraine",167472
200802,"Ukraine",864422
200803,"Ukraine",451867
200804,"Ukraine",360876
200805,"Ukraine",7441142
200806,"Ukraine",529744
200807,"Ukraine",124414
200808,"Ukraine",305563
200809,"Ukraine",1108091
200810,"Ukraine",775169
200811,"Ukraine",447578
200812,"Ukraine",377309
200901,"Ukraine",452916
200902,"Ukraine",416195
200903,"Ukraine",162811
200904,"Ukraine",484618
200905,"Ukraine",352713
200906,"Ukraine",66788
200907,"Ukraine",328317
200908,"Ukraine",306573
200909,"Ukraine",347851
200910,"Ukraine",522755
200911,"Ukraine",568936
200912,"Ukraine",227459
201001,"Ukraine",148122
201002,"Ukraine",542997
201003,"Ukraine",1054732
201004,"Ukraine",544007
201005,"Ukraine",764463
201006,"Ukraine",321191
201007,"Ukraine",359705
201008,"Ukraine",307255
201009,"Ukraine",493094
201010,"Ukraine",664275
201011,"Ukraine",810112
201012,"Ukraine",305639
201101,"Ukraine",613352
201102,"Ukraine",891737
201103,"Ukraine",391909
201104,"Ukraine",1131235
201105,"Ukraine",748120
201106,"Ukraine",243872
201107,"Ukraine",294004
201108,"Ukraine",155213
201109,"Ukraine",621463
201110,"Ukraine",968886
201111,"Ukraine",685975
201112,"Ukraine",567850
201201,"Ukraine",318146
201202,"Ukraine",677429
201203,"Ukraine",234073
201204,"Ukraine",785821
201205,"Ukraine",1567462
201206,"Ukraine",235589
201207,"Ukraine",325645
201208,"Ukraine",444309
201209,"Ukraine",633228
201210,"Ukraine",1522840
201211,"Ukraine",1021171
201212,"Ukraine",485522
201301,"Ukraine",12065948
201302,"Ukraine",710555
201303,"Ukraine",605155
201304,"Ukraine",1419859
201305,"Ukraine",737481
201306,"Ukraine",483947
201307,"Ukraine",958900
201308,"Ukraine",1403432
201309,"Ukraine",527959
201310,"Ukraine",1528957
201311,"Ukraine",457632
201312,"Ukraine",435246
201401,"Ukraine",405048
201402,"Ukraine",387263
201403,"Ukraine",382450
201404,"Ukraine",1420237
201405,"Ukraine",511868
201406,"Ukraine",398298
201407,"Ukraine",372126
201408,"Ukraine",635886
201409,"Ukraine",804309
201410,"Ukraine",686825
201411,"Ukraine",1397901
201412,"Ukraine",553824
201501,"Ukraine",265120
201502,"Ukraine",656793
201503,"Ukraine",890358
201504,"Ukraine",1247045
201505,"Ukraine",682977
201506,"Ukraine",837411
201507,"Ukraine",164812
201508,"Ukraine",455978
201509,"Ukraine",308554
201510,"Ukraine",613663
201511,"Ukraine",5883152
201512,"Ukraine",878324
201601,"Ukraine",496606
201602,"Ukraine",345705
201603,"Ukraine",458082
201604,"Ukraine",1031783
201605,"Ukraine",620350
201606,"Ukraine",350460
201607,"Ukraine",395917
201608,"Ukraine",107413
201609,"Ukraine",539274
201610,"Ukraine",943617
201611,"Ukraine",448562
201612,"Ukraine",706773
201701,"Ukraine",707268
201702,"Ukraine",673727
201703,"Ukraine",324443
201704,"Ukraine",1336139
201705,"Ukraine",917182
201706,"Ukraine",301910
201707,"Ukraine",222552
201708,"Ukraine",262386
201709,"Ukraine",1664563
201710,"Ukraine",768940
201711,"Ukraine",1094563
201712,"Ukraine",1133545
201801,"Ukraine",626119
201802,"Ukraine",582967
201803,"Ukraine",952247
201804,"Ukraine",914088
201805,"Ukraine",895336
201806,"Ukraine",684367
201807,"Ukraine",1379147
201808,"Ukraine",1144636
201809,"Ukraine",1777757
201810,"Ukraine",2463413
201811,"Ukraine",1053402
201812,"Ukraine",1354112
201901,"Ukraine",654704
201902,"Ukraine",1614911
201903,"Ukraine",1432009
201904,"Ukraine",3303855
201905,"Ukraine",1766863
201906,"Ukraine",2667652
201907,"Ukraine",929915
201908,"Ukraine",2928476
201909,"Ukraine",1649919
201910,"Ukraine",3061560
201911,"Ukraine",1324581
201912,"Ukraine",3619810
202001,"Ukraine",1345885
202002,"Ukraine",1717000
202003,"Ukraine",1912607
202004,"Ukraine",3306379
202005,"Ukraine",1360585
202006,"Ukraine",3490399
202007,"Ukraine",2640689
202008,"Ukraine",1950358
202009,"Ukraine",824194
202010,"Ukraine",3732855
202011,"Ukraine",969393
202012,"Ukraine",933989
202101,"Ukraine",2129897
202102,"Ukraine",699168
202103,"Ukraine",2254302
202104,"Ukraine",2241756
202105,"Ukraine",2595466
202106,"Ukraine",4382074
202107,"Ukraine",1479966
202108,"Ukraine",1598100
202109,"Ukraine",1568164
202110,"Ukraine",4245193
202111,"Ukraine",2003210
202112,"Ukraine",1431871
200001,"United Arab Emirates",803378
200002,"United Arab Emirates",36923127
200003,"United Arab Emirates",1562612
200004,"United Arab Emirates",42079409
200005,"United Arab Emirates",1470424
200006,"United Arab Emirates",58426765
200007,"United Arab Emirates",45661525
200008,"United Arab Emirates",42119286
200009,"United Arab Emirates",85067439
200010,"United Arab Emirates",38240147
200011,"United Arab Emirates",85864066
200012,"United Arab Emirates",14738554
200101,"United Arab Emirates",67431186
200102,"United Arab Emirates",1215337
200103,"United Arab Emirates",1827254
200104,"United Arab Emirates",2968100
200105,"United Arab Emirates",1017763
200106,"United Arab Emirates",2130161
200107,"United Arab Emirates",101819970
200108,"United Arab Emirates",1806586
200109,"United Arab Emirates",42612715
200110,"United Arab Emirates",3203493
200111,"United Arab Emirates",32265924
200112,"United Arab Emirates",1936744
200201,"United Arab Emirates",33102973
200202,"United Arab Emirates",1081987
200203,"United Arab Emirates",759565
200204,"United Arab Emirates",88432565
200205,"United Arab Emirates",31036306
200206,"United Arab Emirates",37530438
200207,"United Arab Emirates",1221623
200208,"United Arab Emirates",30348616
200209,"United Arab Emirates",2099347
200210,"United Arab Emirates",33471599
200211,"United Arab Emirates",61599771
200212,"United Arab Emirates",1192864
200301,"United Arab Emirates",59801804
200302,"United Arab Emirates",40241835
200303,"United Arab Emirates",32298048
200304,"United Arab Emirates",62621717
200305,"United Arab Emirates",1241144
200306,"United Arab Emirates",1992265
200307,"United Arab Emirates",69070662
200308,"United Arab Emirates",30036549
200309,"United Arab Emirates",54636912
200310,"United Arab Emirates",62556273
200311,"United Arab Emirates",2277673
200312,"United Arab Emirates",2761217
200401,"United Arab Emirates",25132755
200402,"United Arab Emirates",2234052
200403,"United Arab Emirates",14914895
200404,"United Arab Emirates",41846061
200405,"United Arab Emirates",20806842
200406,"United Arab Emirates",55435799
200407,"United Arab Emirates",2194690
200408,"United Arab Emirates",42972225
200409,"United Arab Emirates",34230442
200410,"United Arab Emirates",32650804
200411,"United Arab Emirates",2771788
200412,"United Arab Emirates",35239582
200501,"United Arab Emirates",2893092
200502,"United Arab Emirates",24050909
200503,"United Arab Emirates",52977530
200504,"United Arab Emirates",35113256
200505,"United Arab Emirates",65490557
200506,"United Arab Emirates",35939127
200507,"United Arab Emirates",2602226
200508,"United Arab Emirates",46617846
200509,"United Arab Emirates",58947351
200510,"United Arab Emirates",89114365
200511,"United Arab Emirates",17746690
200512,"United Arab Emirates",45989419
200601,"United Arab Emirates",81848392
200602,"United Arab Emirates",3765243
200603,"United Arab Emirates",56220448
200604,"United Arab Emirates",5030047
200605,"United Arab Emirates",5247797
200606,"United Arab Emirates",62983993
200607,"United Arab Emirates",79373931
200608,"United Arab Emirates",151350227
200609,"United Arab Emirates",163044471
200610,"United Arab Emirates",5015861
200611,"United Arab Emirates",4425744
200612,"United Arab Emirates",3763373
200701,"United Arab Emirates",5627539
200702,"United Arab Emirates",3577940
200703,"United Arab Emirates",60243475
200704,"United Arab Emirates",49773610
200705,"United Arab Emirates",4512913
200706,"United Arab Emirates",4633148
200707,"United Arab Emirates",72802602
200708,"United Arab Emirates",155762661
200709,"United Arab Emirates",6991309
200710,"United Arab Emirates",145963873
200711,"United Arab Emirates",6349635
200712,"United Arab Emirates",206462378
200801,"United Arab Emirates",136968592
200802,"United Arab Emirates",5880551
200803,"United Arab Emirates",21684737
200804,"United Arab Emirates",5095685
200805,"United Arab Emirates",5277890
200806,"United Arab Emirates",72145828
200807,"United Arab Emirates",165422113
200808,"United Arab Emirates",161762105
200809,"United Arab Emirates",30867270
200810,"United Arab Emirates",91145999
200811,"United Arab Emirates",7061126
200812,"United Arab Emirates",36003139
200901,"United Arab Emirates",8185545
200902,"United Arab Emirates",24745270
200903,"United Arab Emirates",5817842
200904,"United Arab Emirates",32206954
